timestamp,pm2_5,pm10,no2,so2,o3,co,temperature,humidity,wind_speed,wind_direction,pressure,aqi,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,aqi_rolling_mean_6h,aqi_rolling_std_6h,aqi_rolling_mean_12h,aqi_rolling_std_12h,aqi_rolling_mean_24h,aqi_rolling_std_24h,pm2_5_lag_1h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,aqi_change_rate_3h,aqi_change_rate_6h,aqi_change_rate_12h,aqi_target_24h,aqi_target_48h,aqi_target_72h
1704103200000,30.5,48.7,7.0,25.3,156.0,515.0,27.0,25,6.4,38,1014.5,131,10,0,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,40.88333333333333,8.71651688845186,44.77272727272727,7.835188690655881,44.77272727272727,7.835188690655881,61.650000000000006,10.888663829873712,66.82727272727273,10.009304761979314,66.82727272727273,10.009304761979314,134.33333333333334,4.501851470969085,134.72727272727272,5.569396898963282,134.72727272727272,5.569396898963282,32.7,44.2,53.0,,,51.6,65.7,77.5,,,136.0,128.0,144.0,,,1.0,-2.1666666666666665,,156.0,151.0,138.0
1704106800000,29.7,47.4,8.3,25.3,150.0,510.0,26.4,26,2.4,243,1014.2,121,11,0,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,37.21666666666667,7.839494031292226,43.51666666666667,8.645317527512518,43.51666666666667,8.645317527512518,56.98333333333333,9.758568884148266,65.20833333333333,11.069323567518667,65.20833333333333,11.069323567518667,131.0,5.796550698475746,133.58333333333334,6.625821847251489,133.58333333333334,6.625821847251489,30.5,37.3,51.7,,,48.7,57.0,75.4,,,131.0,136.0,141.0,,,-5.0,-3.3333333333333335,,156.0,145.0,133.0
1704110400000,21.4,34.0,12.2,24.8,142.0,521.0,24.5,45,14.3,245,1014.5,108,12,0,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,32.63333333333333,7.68001736109147,41.45,10.672181339606938,41.815384615384616,10.302414454376391,50.73333333333333,10.576136660740858,62.300000000000004,14.163525498457453,62.80769230769231,13.6835339939689,126.66666666666667,10.726913193769496,132.0,9.835002426398917,131.6153846153846,9.517864444808167,29.7,32.7,48.9,46.2,,47.4,51.6,71.5,68.9,,121.0,136.0,134.0,127.0,,-9.333333333333334,-4.333333333333333,-1.5833333333333333,153.0,135.0,121.0
1704114000000,23.8,35.7,20.6,23.4,124.0,615.0,23.6,39,5.9,259,1015.4,77,13,0,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,29.233333333333334,5.827406512906604,39.50833333333333,11.627589317366406,40.528571428571425,11.007160506578543,45.73333333333333,9.069435851620913,59.43333333333334,15.825085571121981,60.871428571428574,15.010787329908322,118.16666666666667,22.833454987510446,127.58333333333333,18.710513978331356,127.71428571428571,17.224439575246514,21.4,30.5,44.2,47.1,,34.0,48.7,65.7,70.1,,108.0,131.0,128.0,130.0,,-18.0,-8.5,-4.416666666666667,103.0,102.0,132.0
1704117600000,24.6,35.9,31.9,21.4,99.0,743.0,21.9,54,3.1,315,1016.2,77,14,0,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,27.116666666666664,4.456642981737068,37.46666666666666,11.937133303903057,39.46666666666667,11.376207418911422,42.21666666666666,7.833624108078378,56.375,16.5775930372624,59.20666666666667,15.836687364050178,108.33333333333333,26.089589239132625,122.83333333333333,23.54428451521373,124.33333333333333,21.141248330039083,23.8,29.7,37.3,49.1,,35.7,47.4,57.0,72.6,,77.0,121.0,136.0,134.0,,-14.666666666666666,-9.833333333333334,-4.75,137.0,112.0,147.0
1704121200000,24.3,34.8,38.4,19.9,82.0,830.0,20.6,57,4.7,23,1016.8,77,15,0,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,25.71666666666667,3.5863165876238865,35.175000000000004,11.569326608831568,38.51875,11.626132561317773,39.416666666666664,6.734216113748264,52.93333333333334,16.3963595368181,57.68125,16.471519612146697,98.5,24.655628160726256,117.5,26.15860713556298,121.375,23.604731164182585,24.6,21.4,32.7,51.8,,35.9,34.0,51.6,76.1,,77.0,108.0,136.0,141.0,,-10.333333333333334,-9.833333333333334,-5.333333333333333,152.0,113.0,151.0
1704124800000,24.4,34.9,35.6,19.2,81.0,836.0,19.9,53,7.7,53,1017.4,77,16,0,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,24.700000000000003,2.7188232748745476,32.791666666666664,10.455747295872806,37.688235294117646,11.766259088647356,37.11666666666667,5.083863360345829,49.38333333333333,15.158845802388973,56.34117647058823,16.878464785916158,89.5,19.79646433078383,111.91666666666667,27.120801588225184,118.76470588235294,25.26244597165103,24.3,23.8,30.5,53.0,,34.8,35.7,48.7,77.5,,77.0,77.0,131.0,144.0,,0.0,-9.0,-5.583333333333333,155.0,110.0,152.0
1704128400000,26.0,37.1,27.9,18.9,89.0,800.0,19.0,53,8.3,56,1017.5,80,17,0,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,24.083333333333332,1.5078682524233415,30.649999999999995,8.718371407550837,37.03888888888889,11.742689284571357,35.4,1.07703296142696,46.19166666666666,13.071374577041734,55.27222222222222,16.990959726227963,82.66666666666667,12.468627296806272,106.83333333333333,26.88978627770412,116.61111111111111,26.155955094932086,24.4,24.6,29.7,51.7,,34.9,35.9,47.4,75.4,,77.0,77.0,121.0,141.0,,1.0,-6.833333333333333,-5.083333333333333,156.0,108.0,152.0
1704132000000,27.9,39.9,21.0,18.8,96.0,766.0,18.0,57,9.4,47,1017.3,84,18,0,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,25.166666666666668,1.5292699783446455,28.900000000000002,6.563397124826577,36.55789473684211,11.602840446750468,36.38333333333333,1.912502723309637,43.55833333333333,10.42431234560762,54.46315789473684,16.884648205670135,78.66666666666667,2.875181153712248,102.66666666666667,26.16150306125856,114.89473684210526,26.497158625118228,26.0,24.3,21.4,48.9,,37.1,34.8,34.0,71.5,,80.0,77.0,108.0,134.0,,2.3333333333333335,-4.0,-4.166666666666667,155.0,106.0,153.0
1704135600000,29.4,42.3,16.7,18.7,99.0,746.0,17.2,61,10.0,41,1017.1,87,19,0,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,26.099999999999998,2.12226294318107,27.666666666666668,4.490056353834103,36.2,11.40623098412258,37.483333333333334,3.018885003882518,41.60833333333333,7.752003651060809,53.855,16.657840733262425,80.33333333333333,4.273952113286042,99.25,25.21228055748011,113.5,26.533990117940167,27.9,24.4,23.8,44.2,,39.9,34.9,35.7,65.7,,84.0,77.0,77.0,128.0,,3.3333333333333335,1.6666666666666667,-3.4166666666666665,153.0,104.0,153.0
1704139200000,30.2,43.4,13.2,18.7,102.0,727.0,16.5,65,10.0,26,1017.0,89,20,0,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,27.03333333333333,2.5240179608446254,27.075,3.453358049519592,35.91428571428572,11.194252351733265,38.733333333333334,3.7065707421640726,40.475,6.119436248544426,53.357142857142854,16.395565602582042,82.33333333333333,5.125101625008268,95.33333333333333,22.487707079579465,112.33333333333333,26.408963124919016,29.4,26.0,24.6,37.3,,42.3,37.1,35.9,57.0,,87.0,80.0,77.0,136.0,,3.0,2.0,-3.9166666666666665,149.0,100.0,152.0
1704142800000,30.6,44.0,10.5,18.9,104.0,713.0,15.9,68,10.5,38,1016.6,90,21,0,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,28.083333333333332,2.4693453923390885,26.900000000000002,3.1851930154159396,35.67272727272727,10.983068433174413,40.266666666666666,3.656592220451535,39.84166666666667,5.1853742449899904,52.93181818181818,16.124320180978213,84.5,5.167204273105127,91.5,18.490783945227673,111.31818181818181,26.208661533812414,30.2,27.9,24.3,32.7,,43.4,39.9,34.8,51.6,,89.0,84.0,77.0,136.0,,2.0,2.1666666666666665,-3.8333333333333335,139.0,97.0,152.0
1704146400000,30.9,44.5,7.4,19.1,107.0,693.0,15.6,70,11.7,43,1016.0,91,22,0,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,29.166666666666668,1.8875027593797884,26.933333333333334,3.2280963524352866,35.46521739130435,10.776599594224018,41.86666666666667,2.8500292396160876,39.49166666666667,4.646887195323344,52.56521739130435,15.851401105140434,86.83333333333333,4.167333280008054,88.16666666666667,13.710204118454817,110.43478260869566,25.954201073423217,30.6,29.4,24.4,30.5,,44.0,42.3,34.9,48.7,,90.0,87.0,77.0,131.0,,1.3333333333333333,2.3333333333333335,-3.3333333333333335,129.0,95.0,151.0
1704150000000,31.3,45.2,5.1,19.5,109.0,678.0,15.2,71,12.5,39,1015.7,91,23,0,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,30.049999999999997,1.2373358476984646,27.066666666666666,3.382127714736364,35.291666666666664,10.573959674048593,43.21666666666667,1.900964667390385,39.30833333333333,4.339765040420972,52.25833333333333,15.57570339445009,88.66666666666667,2.7325202042551813,85.66666666666667,9.158536339327714,109.625,25.691840186602285,30.9,30.2,26.0,29.7,,44.5,43.4,37.1,47.4,,91.0,89.0,80.0,121.0,,0.6666666666666666,1.8333333333333333,-2.5,119.0,95.0,149.0
1704153600000,29.2,42.1,8.2,18.4,97.0,693.0,15.1,72,12.4,36,1015.6,87,0,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,30.26666666666667,0.8334666560015167,27.716666666666665,2.9107429021513016,34.583333333333336,10.379061977665994,43.583333333333336,1.2254250963101037,39.983333333333334,4.059967159144613,51.14166666666666,15.288782948880234,89.16666666666667,1.8348478592686668,83.91666666666667,5.946096249310044,107.95833333333333,25.812836656049313,31.3,30.6,27.9,21.4,46.2,45.2,44.0,39.9,34.0,68.9,91.0,90.0,84.0,108.0,127.0,-1.0,0.5,-1.75,113.0,95.0,147.0
1704157200000,30.6,44.1,19.0,19.1,84.0,811.0,14.8,73,11.2,48,1015.9,90,1,1,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,30.46666666666667,0.7201851613761263,28.28333333333333,2.7355681920459,33.895833333333336,10.055345935573675,43.88333333333333,1.0571975532825542,40.68333333333333,3.977626824064145,50.05833333333334,14.800379450678214,89.66666666666667,1.5055453054168912,85.0,5.752469825293088,106.29166666666667,25.61840229662816,29.2,30.9,29.4,23.8,47.1,42.1,44.5,42.3,35.7,70.1,87.0,91.0,87.0,77.0,130.0,-0.3333333333333333,0.5,1.0833333333333333,109.0,97.0,147.0
1704160800000,33.8,48.8,33.6,20.1,67.0,971.0,14.4,76,10.1,55,1016.7,97,2,1,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,31.066666666666666,1.5148157203654742,29.05,2.8940377581252252,33.25833333333333,9.520272039713204,44.78333333333333,2.221185869455006,41.75833333333333,4.297664975591245,49.06666666666667,14.000051759738689,91.0,3.2863353450304276,86.66666666666667,6.110100926607661,104.75,24.98390786434164,30.6,31.3,30.2,24.6,49.1,44.1,45.2,43.4,35.9,72.6,90.0,91.0,89.0,77.0,134.0,2.0,1.3333333333333333,1.6666666666666667,112.0,103.0,151.0
1704164400000,38.9,56.1,41.9,21.5,63.0,1067.0,15.1,72,9.4,72,1017.3,109,3,1,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,32.449999999999996,3.4967127419906454,30.266666666666666,3.6782736398610827,32.72083333333333,8.761872897198792,46.800000000000004,5.054107240650903,43.53333333333333,5.415689888619586,48.23333333333333,12.870649680121273,94.16666666666667,7.960318251594166,89.33333333333333,8.150106896491668,103.41666666666667,23.790602212285155,33.8,29.2,30.6,24.3,51.8,48.8,42.1,44.0,34.8,76.1,97.0,87.0,90.0,77.0,141.0,7.333333333333333,3.1666666666666665,2.6666666666666665,121.0,110.0,153.0
1704168000000,43.2,62.2,38.0,23.4,83.0,1044.0,17.1,63,9.6,77,1017.8,120,4,1,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,34.5,5.460402915536528,31.833333333333332,4.7884963161411,32.3125,7.968105579228932,49.75,7.840599466877505,45.80833333333334,6.97025607111885,47.59583333333333,11.682036718143717,99.0,12.915107432770236,92.91666666666667,11.139269874337906,102.41666666666667,22.478814502755124,38.9,30.6,30.9,24.4,53.0,56.1,44.1,44.5,34.9,77.5,109.0,90.0,91.0,77.0,144.0,10.0,4.833333333333333,3.5833333333333335,127.0,113.0,154.0
1704171600000,45.6,65.9,27.9,25.7,117.0,957.0,19.5,54,8.7,83,1018.0,126,5,1,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,36.88333333333333,6.752308247308216,33.46666666666667,5.8442408844221525,32.05833333333333,7.399818838362181,53.20000000000001,9.757868619734522,48.208333333333336,8.491435078770209,47.20000000000001,10.828745962965188,104.83333333333333,16.092441289831207,96.75,13.870341150684162,101.79166666666667,21.548689391532665,43.2,33.8,31.3,26.0,51.7,62.2,48.8,45.2,37.1,75.4,120.0,97.0,91.0,80.0,141.0,9.666666666666666,5.833333333333333,3.8333333333333335,130.0,113.0,153.0
1704175200000,47.0,68.9,19.1,27.7,145.0,863.0,22.2,45,8.5,78,1017.4,129,6,1,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,39.85,6.610219360959207,35.05833333333333,6.724914103315342,31.979166666666668,7.219778339766563,57.666666666666664,9.794420180218236,50.625,9.918680722390798,47.09166666666667,10.585343298808182,111.83333333333333,15.91749561541215,100.5,16.025547785276505,101.58333333333333,21.245800949152596,45.6,38.9,29.2,27.9,48.9,65.9,56.1,42.1,39.9,71.5,126.0,109.0,87.0,84.0,134.0,6.666666666666667,7.0,3.75,118.0,103.0,142.0
1704178800000,42.4,64.0,13.9,29.4,163.0,768.0,23.8,46,6.5,71,1016.3,143,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,41.81666666666666,4.820961176639644,36.141666666666666,6.777430236163298,31.90416666666667,7.095588290508823,60.98333333333334,7.344499075271647,52.43333333333334,10.235973403401898,47.020833333333336,10.46035909129513,120.66666666666667,16.083117442419734,105.16666666666667,19.511457395514277,102.20833333333333,22.253439727604892,47.0,43.2,30.6,29.4,44.2,68.9,62.2,44.1,42.3,65.7,129.0,120.0,90.0,87.0,128.0,7.666666666666667,8.833333333333334,4.666666666666667,116.0,103.0,121.0
1704182400000,37.4,57.6,10.1,30.9,176.0,666.0,24.7,50,1.8,53,1015.1,153,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,42.416666666666664,3.7225887050098234,36.74166666666667,6.517313770862859,31.908333333333335,7.098923167983131,62.45000000000001,4.8952017323088235,53.616666666666674,9.912419513219774,47.04583333333334,10.485931741755413,130.0,15.84929020492717,110.5,23.10647292230232,102.91666666666667,23.6052990857463,42.4,45.6,33.8,30.2,37.3,64.0,65.9,48.8,43.4,57.0,143.0,126.0,97.0,89.0,136.0,9.0,9.333333333333334,5.333333333333333,142.0,123.0,113.0
1704186000000,34.9,54.6,8.4,32.1,184.0,597.0,25.5,47,3.8,229,1014.2,154,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,41.75,4.706484887896702,37.1,6.262151823019409,32.0,7.123750843969533,62.199999999999996,5.305468876546099,54.50000000000001,9.438509127264437,47.17083333333333,10.560199239172269,137.5,14.515508947329451,115.83333333333333,25.232854965242627,103.66666666666667,24.94980468106288,37.4,47.0,38.9,30.6,32.7,57.6,68.9,56.1,44.0,51.6,153.0,129.0,109.0,90.0,136.0,8.333333333333334,7.5,5.333333333333333,151.0,135.0,116.0
1704189600000,33.3,52.7,5.3,33.1,191.0,540.0,25.1,46,15.5,222,1013.5,156,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,40.1,5.722237324683411,37.300000000000004,6.081865742442098,32.11666666666667,7.121044541520503,60.616666666666674,6.571884559748907,55.18333333333334,8.931948106079464,47.337500000000006,10.616796065464019,143.5,13.21741275741974,121.25,26.36845567236456,104.70833333333333,26.607418329197714,34.9,42.4,43.2,30.9,30.5,54.6,64.0,62.2,44.5,48.7,154.0,143.0,120.0,91.0,131.0,4.333333333333333,6.0,5.416666666666667,151.0,138.0,123.0
1704193200000,32.6,52.3,4.3,33.8,193.0,516.0,23.5,51,21.8,231,1013.8,156,11,1,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,37.93333333333333,5.684247238347971,37.40833333333333,5.9759302559720595,32.2375,7.1028354717767845,58.35,6.728670002310974,55.775000000000006,8.431663806476992,47.541666666666664,10.665055358370228,148.5,10.70980858839236,126.66666666666667,26.265543738494895,106.16666666666667,28.435536044620758,33.3,37.4,45.6,31.3,29.7,52.7,57.6,65.9,45.2,47.4,156.0,153.0,126.0,91.0,121.0,1.0,5.0,5.416666666666667,145.0,133.0,123.0
1704196800000,33.9,56.0,15.2,30.9,176.0,584.0,23.1,57,12.0,231,1014.0,153,12,1,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,35.75,3.6610107893858714,37.800000000000004,5.526136246798632,32.75833333333333,6.721666244425511,56.199999999999996,4.309524335701058,56.93333333333334,7.254883412800849,48.458333333333336,10.392510541843048,152.5,4.847679857416671,132.16666666666666,24.01830110309197,108.04166666666667,30.002143643219974,32.6,34.9,47.0,29.2,21.4,52.3,54.6,68.9,42.1,34.0,156.0,154.0,129.0,87.0,108.0,-0.3333333333333333,4.0,5.5,135.0,121.0,128.0
1704200400000,36.4,59.0,42.9,31.5,135.0,843.0,22.4,63,9.4,247,1014.3,103,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,34.75,1.855532268649541,38.28333333333333,5.074326347288645,33.28333333333334,6.479242217277032,55.36666666666667,2.6718283377991066,58.175000000000004,6.030547238849852,49.42916666666667,10.23597573636057,145.83333333333334,21.02775943049256,133.25,22.165185642025556,109.125,29.293585141371505,33.9,33.3,42.4,30.6,23.8,56.0,52.7,64.0,44.1,35.7,153.0,156.0,143.0,90.0,77.0,-17.666666666666668,-6.666666666666667,1.0833333333333333,102.0,132.0,143.0
1704204000000,50.1,76.6,80.8,32.3,78.0,1199.0,21.7,71,10.2,247,1015.1,137,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,36.86666666666667,6.617149436628018,39.641666666666666,5.882401849172779,34.34583333333333,7.05832713070583,58.53333333333333,9.180341315368734,60.49166666666667,7.306467662076475,51.125,11.221146573981756,143.16666666666666,20.951531368056806,136.58333333333334,18.999800636912635,111.625,28.991471759512446,36.4,32.6,37.4,33.8,24.6,59.0,52.3,57.6,48.8,35.9,103.0,156.0,153.0,97.0,77.0,-6.333333333333333,-2.6666666666666665,3.3333333333333335,112.0,147.0,154.0
1704207600000,58.1,86.4,106.7,32.5,36.0,1454.0,21.0,75,8.2,247,1015.7,152,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,40.733333333333334,10.735113723974548,41.24166666666667,7.920452045562827,35.75416666666667,8.239880706537624,63.833333333333336,14.240318348501411,63.01666666666667,10.28094736820875,53.275,12.790800022570561,142.83333333333334,20.759736671419226,140.16666666666666,17.303879403886413,114.75,29.1387236747134,50.1,33.9,34.9,38.9,24.3,76.6,56.0,54.6,56.1,34.8,137.0,153.0,154.0,109.0,77.0,-0.3333333333333333,-0.3333333333333333,3.5833333333333335,113.0,151.0,155.0
1704211200000,62.6,92.0,110.6,31.7,21.0,1528.0,20.2,81,4.6,219,1015.9,155,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,45.616666666666674,13.084558329063572,42.85833333333333,10.050097994396344,37.34583333333333,9.53843388688587,70.38333333333333,16.88744109291475,65.5,13.239197998230987,55.65416666666667,14.429799455253708,142.66666666666666,20.636537177217214,143.08333333333334,16.527983616407795,118.0,29.09504664252033,58.1,36.4,33.3,43.2,24.4,86.4,59.0,52.7,62.2,34.9,152.0,103.0,156.0,120.0,77.0,17.333333333333332,-0.16666666666666666,2.9166666666666665,110.0,152.0,155.0
